,Unnamed: 0,file,case,framenumber,class
11984,11984,Proefpersoon11009_sessie2,invisible,82,4
11985,11985,Proefpersoon11009_sessie2,invisible,83,4
11986,11986,Proefpersoon11009_sessie2,invisible,84,4
11987,11987,Proefpersoon11009_sessie2,invisible,85,4
11988,11988,Proefpersoon11009_sessie2,invisible,86,4
11989,11989,Proefpersoon11009_sessie2,invisible,87,4
11990,11990,Proefpersoon11009_sessie2,invisible,88,4
11991,11991,Proefpersoon11009_sessie2,invisible,89,4
11992,11992,Proefpersoon11009_sessie2,invisible,90,4
11993,11993,Proefpersoon11009_sessie2,invisible,91,4
11994,11994,Proefpersoon11009_sessie2,invisible,92,4
11995,11995,Proefpersoon11009_sessie2,invisible,93,4
11996,11996,Proefpersoon11009_sessie2,invisible,94,4
11997,11997,Proefpersoon11009_sessie2,invisible,95,4
11998,11998,Proefpersoon11009_sessie2,invisible,96,4
11999,11999,Proefpersoon11009_sessie2,invisible,97,4
12000,12000,Proefpersoon11009_sessie2,invisible,98,4
12001,12001,Proefpersoon11009_sessie2,invisible,99,4
12002,12002,Proefpersoon11009_sessie2,invisible,100,4
12003,12003,Proefpersoon11009_sessie2,invisible,101,4
12004,12004,Proefpersoon11009_sessie2,invisible,102,4
12005,12005,Proefpersoon11009_sessie2,invisible,103,4
12006,12006,Proefpersoon11009_sessie2,invisible,104,4
12007,12007,Proefpersoon11009_sessie2,invisible,105,4
12008,12008,Proefpersoon11009_sessie2,invisible,106,4
12009,12009,Proefpersoon11009_sessie2,invisible,107,4
12010,12010,Proefpersoon11009_sessie2,invisible,108,4
12011,12011,Proefpersoon11009_sessie2,invisible,109,4
12012,12012,Proefpersoon11009_sessie2,invisible,110,4
12013,12013,Proefpersoon11009_sessie2,invisible,111,4
12014,12014,Proefpersoon11009_sessie2,invisible,112,4
12015,12015,Proefpersoon11009_sessie2,invisible,113,4
12016,12016,Proefpersoon11009_sessie2,invisible,114,4
12017,12017,Proefpersoon11009_sessie2,invisible,115,4
12018,12018,Proefpersoon11009_sessie2,invisible,116,4
12019,12019,Proefpersoon11009_sessie2,invisible,117,4
12020,12020,Proefpersoon11009_sessie2,invisible,118,4
12021,12021,Proefpersoon11009_sessie2,invisible,119,4
12022,12022,Proefpersoon11009_sessie2,invisible,120,4
12023,12023,Proefpersoon11009_sessie2,invisible,121,4
12024,12024,Proefpersoon11009_sessie2,invisible,122,4
12025,12025,Proefpersoon11009_sessie2,invisible,123,4
12026,12026,Proefpersoon11009_sessie2,invisible,124,4
12027,12027,Proefpersoon11009_sessie2,invisible,125,4
12028,12028,Proefpersoon11009_sessie2,invisible,126,4
12029,12029,Proefpersoon11009_sessie2,invisible,127,4
12030,12030,Proefpersoon11009_sessie2,invisible,128,4
12031,12031,Proefpersoon11009_sessie2,invisible,129,4
12032,12032,Proefpersoon11009_sessie2,invisible,130,4
12033,12033,Proefpersoon11009_sessie2,invisible,131,4
12034,12034,Proefpersoon11009_sessie2,invisible,132,4
12035,12035,Proefpersoon11009_sessie2,invisible,133,4
12036,12036,Proefpersoon11009_sessie2,invisible,134,4
12037,12037,Proefpersoon11009_sessie2,invisible,135,4
12038,12038,Proefpersoon11009_sessie2,invisible,136,4
12039,12039,Proefpersoon11009_sessie2,invisible,137,4
12040,12040,Proefpersoon11009_sessie2,invisible,138,4
12041,12041,Proefpersoon11009_sessie2,invisible,139,4
12042,12042,Proefpersoon11009_sessie2,invisible,140,4
12043,12043,Proefpersoon11009_sessie2,invisible,141,4
12044,12044,Proefpersoon11009_sessie2,invisible,142,4
12045,12045,Proefpersoon11009_sessie2,invisible,143,4
12046,12046,Proefpersoon11009_sessie2,invisible,144,4
12047,12047,Proefpersoon11009_sessie2,invisible,145,4
12048,12048,Proefpersoon11009_sessie2,invisible,146,4
12049,12049,Proefpersoon11009_sessie2,invisible,147,4
12050,12050,Proefpersoon11009_sessie2,invisible,148,4
12051,12051,Proefpersoon11009_sessie2,invisible,149,4
12052,12052,Proefpersoon11009_sessie2,invisible,150,4
12053,12053,Proefpersoon11009_sessie2,invisible,151,4
12054,12054,Proefpersoon11009_sessie2,invisible,152,4
12055,12055,Proefpersoon11009_sessie2,invisible,153,4
12056,12056,Proefpersoon11009_sessie2,invisible,154,4
12057,12057,Proefpersoon11009_sessie2,invisible,155,4
12058,12058,Proefpersoon11009_sessie2,invisible,156,4
12059,12059,Proefpersoon11009_sessie2,invisible,157,4
12060,12060,Proefpersoon11009_sessie2,invisible,158,4
12061,12061,Proefpersoon11009_sessie2,invisible,159,4
12062,12062,Proefpersoon11009_sessie2,invisible,160,4
12063,12063,Proefpersoon11009_sessie2,invisible,161,4
12064,12064,Proefpersoon11009_sessie2,invisible,162,4
12065,12065,Proefpersoon11009_sessie2,invisible,163,4
12066,12066,Proefpersoon11009_sessie2,invisible,164,4
12067,12067,Proefpersoon11009_sessie2,invisible,165,4
12068,12068,Proefpersoon11009_sessie2,invisible,166,4
12069,12069,Proefpersoon11009_sessie2,invisible,167,4
12070,12070,Proefpersoon11009_sessie2,invisible,168,4
12071,12071,Proefpersoon11009_sessie2,invisible,169,4
12072,12072,Proefpersoon11009_sessie2,invisible,170,4
12073,12073,Proefpersoon11009_sessie2,invisible,171,4
12074,12074,Proefpersoon11009_sessie2,invisible,172,4
12075,12075,Proefpersoon11009_sessie2,invisible,173,4
12076,12076,Proefpersoon11009_sessie2,invisible,174,4
12077,12077,Proefpersoon11009_sessie2,invisible,175,4
12078,12078,Proefpersoon11009_sessie2,invisible,176,4
12079,12079,Proefpersoon11009_sessie2,invisible,177,4
12080,12080,Proefpersoon11009_sessie2,invisible,178,4
12081,12081,Proefpersoon11009_sessie2,invisible,179,4
12082,12082,Proefpersoon11009_sessie2,invisible,180,4
12083,12083,Proefpersoon11009_sessie2,invisible,181,4
12084,12084,Proefpersoon11009_sessie2,invisible,182,4
12085,12085,Proefpersoon11009_sessie2,invisible,183,4
12086,12086,Proefpersoon11009_sessie2,invisible,184,4
12087,12087,Proefpersoon11009_sessie2,invisible,185,4
12088,12088,Proefpersoon11009_sessie2,invisible,186,4
12089,12089,Proefpersoon11009_sessie2,invisible,187,4
12090,12090,Proefpersoon11009_sessie2,invisible,188,4
12091,12091,Proefpersoon11009_sessie2,invisible,189,4
12092,12092,Proefpersoon11009_sessie2,invisible,190,4
12093,12093,Proefpersoon11009_sessie2,invisible,191,4
12094,12094,Proefpersoon11009_sessie2,invisible,192,4
12095,12095,Proefpersoon11009_sessie2,invisible,193,4
12096,12096,Proefpersoon11009_sessie2,invisible,194,4
12097,12097,Proefpersoon11009_sessie2,invisible,195,4
12098,12098,Proefpersoon11009_sessie2,invisible,196,4
12099,12099,Proefpersoon11009_sessie2,invisible,197,4
12100,12100,Proefpersoon11009_sessie2,invisible,198,4
12101,12101,Proefpersoon11009_sessie2,invisible,199,4
12102,12102,Proefpersoon11009_sessie2,invisible,200,4
12103,12103,Proefpersoon11009_sessie2,invisible,201,4
12104,12104,Proefpersoon11009_sessie2,invisible,202,4
12105,12105,Proefpersoon11009_sessie2,invisible,203,4
12106,12106,Proefpersoon11009_sessie2,invisible,204,4
12107,12107,Proefpersoon11009_sessie2,invisible,205,4
12108,12108,Proefpersoon11009_sessie2,invisible,206,4
12109,12109,Proefpersoon11009_sessie2,invisible,207,4
12110,12110,Proefpersoon11009_sessie2,invisible,208,4
12111,12111,Proefpersoon11009_sessie2,invisible,209,4
12112,12112,Proefpersoon11009_sessie2,invisible,210,4
12113,12113,Proefpersoon11009_sessie2,invisible,211,4
12114,12114,Proefpersoon11009_sessie2,invisible,212,4
12115,12115,Proefpersoon11009_sessie2,invisible,213,4
12116,12116,Proefpersoon11009_sessie2,invisible,214,4
12117,12117,Proefpersoon11009_sessie2,invisible,215,4
12118,12118,Proefpersoon11009_sessie2,invisible,216,4
12119,12119,Proefpersoon11009_sessie2,invisible,217,4
12120,12120,Proefpersoon11009_sessie2,invisible,218,4
12121,12121,Proefpersoon11009_sessie2,invisible,219,4
12122,12122,Proefpersoon11009_sessie2,invisible,220,4
12123,12123,Proefpersoon11009_sessie2,invisible,221,4
12124,12124,Proefpersoon11009_sessie2,invisible,222,4
12125,12125,Proefpersoon11009_sessie2,invisible,223,4
12126,12126,Proefpersoon11009_sessie2,invisible,224,4
12127,12127,Proefpersoon11009_sessie2,invisible,225,4
12128,12128,Proefpersoon11009_sessie2,invisible,226,4
12129,12129,Proefpersoon11009_sessie2,invisible,227,4
12130,12130,Proefpersoon11009_sessie2,invisible,228,4
12131,12131,Proefpersoon11009_sessie2,invisible,229,4
12132,12132,Proefpersoon11009_sessie2,invisible,230,4
12133,12133,Proefpersoon11009_sessie2,invisible,231,4
12134,12134,Proefpersoon11009_sessie2,invisible,232,4
12135,12135,Proefpersoon11009_sessie2,invisible,233,4
12136,12136,Proefpersoon11009_sessie2,invisible,234,4
12137,12137,Proefpersoon11009_sessie2,invisible,235,4
12138,12138,Proefpersoon11009_sessie2,invisible,236,4
12139,12139,Proefpersoon11009_sessie2,invisible,237,4
12140,12140,Proefpersoon11009_sessie2,invisible,238,4
12141,12141,Proefpersoon11009_sessie2,invisible,239,4
12142,12142,Proefpersoon11009_sessie2,invisible,240,4
12143,12143,Proefpersoon11009_sessie2,invisible,241,4
12144,12144,Proefpersoon11009_sessie2,invisible,242,4
12145,12145,Proefpersoon11009_sessie2,invisible,243,4
12146,12146,Proefpersoon11009_sessie2,invisible,244,4
12147,12147,Proefpersoon11009_sessie2,invisible,245,4
12148,12148,Proefpersoon11009_sessie2,invisible,246,4
12149,12149,Proefpersoon11009_sessie2,invisible,247,4
12150,12150,Proefpersoon11009_sessie2,invisible,248,4
12151,12151,Proefpersoon11009_sessie2,invisible,249,4
12152,12152,Proefpersoon11009_sessie2,invisible,250,4
12153,12153,Proefpersoon11009_sessie2,invisible,251,4
12154,12154,Proefpersoon11009_sessie2,invisible,252,4
12155,12155,Proefpersoon11009_sessie2,invisible,253,4
12156,12156,Proefpersoon11009_sessie2,invisible,254,4
12157,12157,Proefpersoon11009_sessie2,invisible,255,4
12158,12158,Proefpersoon11009_sessie2,invisible,256,4
12159,12159,Proefpersoon11009_sessie2,invisible,257,4
12160,12160,Proefpersoon11009_sessie2,invisible,258,4
12161,12161,Proefpersoon11009_sessie2,invisible,259,4
12162,12162,Proefpersoon11009_sessie2,invisible,260,4
12163,12163,Proefpersoon11009_sessie2,invisible,261,4
12164,12164,Proefpersoon11009_sessie2,invisible,262,4
12165,12165,Proefpersoon11009_sessie2,invisible,263,4
12166,12166,Proefpersoon11009_sessie2,invisible,264,4
12167,12167,Proefpersoon11009_sessie2,invisible,265,4
12168,12168,Proefpersoon11009_sessie2,invisible,266,4
12169,12169,Proefpersoon11009_sessie2,invisible,267,4
12170,12170,Proefpersoon11009_sessie2,invisible,268,4
12171,12171,Proefpersoon11009_sessie2,invisible,269,4
12172,12172,Proefpersoon11009_sessie2,invisible,270,4
12173,12173,Proefpersoon11009_sessie2,invisible,271,4
12174,12174,Proefpersoon11009_sessie2,invisible,272,4
12175,12175,Proefpersoon11009_sessie2,invisible,273,4
12176,12176,Proefpersoon11009_sessie2,invisible,274,4
12177,12177,Proefpersoon11009_sessie2,invisible,275,3
12178,12178,Proefpersoon11009_sessie2,invisible,276,3
12179,12179,Proefpersoon11009_sessie2,invisible,277,3
12180,12180,Proefpersoon11009_sessie2,invisible,278,3
12181,12181,Proefpersoon11009_sessie2,invisible,279,3
12182,12182,Proefpersoon11009_sessie2,invisible,280,3
12183,12183,Proefpersoon11009_sessie2,invisible,281,3
12184,12184,Proefpersoon11009_sessie2,invisible,282,3
12185,12185,Proefpersoon11009_sessie2,invisible,283,3
12186,12186,Proefpersoon11009_sessie2,invisible,284,3
12187,12187,Proefpersoon11009_sessie2,invisible,285,3
12188,12188,Proefpersoon11009_sessie2,invisible,286,3
12189,12189,Proefpersoon11009_sessie2,invisible,287,3
12190,12190,Proefpersoon11009_sessie2,invisible,288,3
12191,12191,Proefpersoon11009_sessie2,invisible,289,3
12192,12192,Proefpersoon11009_sessie2,invisible,290,3
12193,12193,Proefpersoon11009_sessie2,invisible,291,3
12194,12194,Proefpersoon11009_sessie2,invisible,292,3
12195,12195,Proefpersoon11009_sessie2,invisible,293,3
12196,12196,Proefpersoon11009_sessie2,invisible,294,3
12197,12197,Proefpersoon11009_sessie2,invisible,295,3
12198,12198,Proefpersoon11009_sessie2,invisible,296,3
12199,12199,Proefpersoon11009_sessie2,invisible,297,3
12200,12200,Proefpersoon11009_sessie2,invisible,298,3
12201,12201,Proefpersoon11009_sessie2,invisible,299,3
12202,12202,Proefpersoon11009_sessie2,invisible,300,3
12203,12203,Proefpersoon11009_sessie2,invisible,301,3
12204,12204,Proefpersoon11009_sessie2,invisible,302,3
12205,12205,Proefpersoon11009_sessie2,invisible,303,3
12206,12206,Proefpersoon11009_sessie2,invisible,304,3
12207,12207,Proefpersoon11009_sessie2,invisible,305,3
12208,12208,Proefpersoon11009_sessie2,invisible,306,3
12209,12209,Proefpersoon11009_sessie2,invisible,307,3
12210,12210,Proefpersoon11009_sessie2,invisible,308,3
12211,12211,Proefpersoon11009_sessie2,invisible,309,3
12212,12212,Proefpersoon11009_sessie2,invisible,310,3
12213,12213,Proefpersoon11009_sessie2,invisible,311,3
12214,12214,Proefpersoon11009_sessie2,invisible,312,3
12215,12215,Proefpersoon11009_sessie2,invisible,313,3
12216,12216,Proefpersoon11009_sessie2,invisible,314,3
12217,12217,Proefpersoon11009_sessie2,invisible,315,3
12218,12218,Proefpersoon11009_sessie2,invisible,316,3
12219,12219,Proefpersoon11009_sessie2,invisible,317,3
12220,12220,Proefpersoon11009_sessie2,invisible,318,3
12221,12221,Proefpersoon11009_sessie2,invisible,319,3
12222,12222,Proefpersoon11009_sessie2,invisible,320,3
12223,12223,Proefpersoon11009_sessie2,invisible,321,3
12224,12224,Proefpersoon11009_sessie2,invisible,322,3
12225,12225,Proefpersoon11009_sessie2,invisible,323,3
12226,12226,Proefpersoon11009_sessie2,invisible,324,3
12227,12227,Proefpersoon11009_sessie2,invisible,325,3
12228,12228,Proefpersoon11009_sessie2,invisible,326,3
12229,12229,Proefpersoon11009_sessie2,invisible,327,3
12230,12230,Proefpersoon11009_sessie2,invisible,328,3
12231,12231,Proefpersoon11009_sessie2,invisible,329,3
12232,12232,Proefpersoon11009_sessie2,invisible,330,3
12233,12233,Proefpersoon11009_sessie2,invisible,331,3
12234,12234,Proefpersoon11009_sessie2,invisible,332,3
12235,12235,Proefpersoon11009_sessie2,invisible,333,3
12236,12236,Proefpersoon11009_sessie2,invisible,334,3
12237,12237,Proefpersoon11009_sessie2,invisible,335,3
12238,12238,Proefpersoon11009_sessie2,invisible,336,3
12239,12239,Proefpersoon11009_sessie2,invisible,337,3
12240,12240,Proefpersoon11009_sessie2,invisible,338,3
12241,12241,Proefpersoon11009_sessie2,invisible,339,3
12242,12242,Proefpersoon11009_sessie2,invisible,340,3
12243,12243,Proefpersoon11009_sessie2,invisible,341,3
12244,12244,Proefpersoon11009_sessie2,invisible,342,3
12245,12245,Proefpersoon11009_sessie2,invisible,343,3
12246,12246,Proefpersoon11009_sessie2,invisible,344,3
12247,12247,Proefpersoon11009_sessie2,invisible,345,3
12248,12248,Proefpersoon11009_sessie2,invisible,346,3
12249,12249,Proefpersoon11009_sessie2,invisible,347,3
12250,12250,Proefpersoon11009_sessie2,invisible,348,3
12251,12251,Proefpersoon11009_sessie2,invisible,349,3
12252,12252,Proefpersoon11009_sessie2,invisible,350,3
12253,12253,Proefpersoon11009_sessie2,invisible,351,3
12254,12254,Proefpersoon11009_sessie2,invisible,352,3
12255,12255,Proefpersoon11009_sessie2,invisible,353,3
12256,12256,Proefpersoon11009_sessie2,invisible,354,3
12257,12257,Proefpersoon11009_sessie2,invisible,355,3
12258,12258,Proefpersoon11009_sessie2,invisible,356,3
12259,12259,Proefpersoon11009_sessie2,invisible,357,3
12260,12260,Proefpersoon11009_sessie2,invisible,358,3
12261,12261,Proefpersoon11009_sessie2,invisible,359,3
12262,12262,Proefpersoon11009_sessie2,invisible,360,3
12263,12263,Proefpersoon11009_sessie2,invisible,361,3
12264,12264,Proefpersoon11009_sessie2,invisible,362,3
12265,12265,Proefpersoon11009_sessie2,invisible,363,3
12266,12266,Proefpersoon11009_sessie2,invisible,364,3
12267,12267,Proefpersoon11009_sessie2,invisible,365,3
12268,12268,Proefpersoon11009_sessie2,invisible,366,3
12269,12269,Proefpersoon11009_sessie2,invisible,367,3
12270,12270,Proefpersoon11009_sessie2,invisible,368,3
12271,12271,Proefpersoon11009_sessie2,invisible,369,3
12272,12272,Proefpersoon11009_sessie2,invisible,370,3
12273,12273,Proefpersoon11009_sessie2,invisible,371,3
12274,12274,Proefpersoon11009_sessie2,invisible,372,3
12275,12275,Proefpersoon11009_sessie2,invisible,373,3
12276,12276,Proefpersoon11009_sessie2,invisible,374,3
12277,12277,Proefpersoon11009_sessie2,invisible,375,3
12278,12278,Proefpersoon11009_sessie2,invisible,376,3
12279,12279,Proefpersoon11009_sessie2,invisible,377,3
12280,12280,Proefpersoon11009_sessie2,invisible,378,3
12281,12281,Proefpersoon11009_sessie2,invisible,379,3
12282,12282,Proefpersoon11009_sessie2,invisible,380,3
12283,12283,Proefpersoon11009_sessie2,invisible,381,3
12284,12284,Proefpersoon11009_sessie2,invisible,382,3
12285,12285,Proefpersoon11009_sessie2,invisible,383,3
12286,12286,Proefpersoon11009_sessie2,invisible,384,3
12287,12287,Proefpersoon11009_sessie2,invisible,385,3
12288,12288,Proefpersoon11009_sessie2,invisible,386,3
12289,12289,Proefpersoon11009_sessie2,invisible,387,3
12290,12290,Proefpersoon11009_sessie2,invisible,388,3
12291,12291,Proefpersoon11009_sessie2,invisible,389,3
12292,12292,Proefpersoon11009_sessie2,invisible,390,3
12293,12293,Proefpersoon11009_sessie2,invisible,391,3
12294,12294,Proefpersoon11009_sessie2,invisible,392,3
12295,12295,Proefpersoon11009_sessie2,invisible,393,3
12296,12296,Proefpersoon11009_sessie2,invisible,394,3
12297,12297,Proefpersoon11009_sessie2,invisible,395,3
12298,12298,Proefpersoon11009_sessie2,invisible,396,3
12299,12299,Proefpersoon11009_sessie2,invisible,397,3
12300,12300,Proefpersoon11009_sessie2,invisible,398,3
12301,12301,Proefpersoon11009_sessie2,invisible,399,3
12302,12302,Proefpersoon11009_sessie2,invisible,400,3
12303,12303,Proefpersoon11009_sessie2,invisible,401,3
12304,12304,Proefpersoon11009_sessie2,invisible,402,3
12305,12305,Proefpersoon11009_sessie2,invisible,403,3
12306,12306,Proefpersoon11009_sessie2,invisible,404,3
12307,12307,Proefpersoon11009_sessie2,invisible,405,3
12308,12308,Proefpersoon11009_sessie2,invisible,406,3
12309,12309,Proefpersoon11009_sessie2,invisible,407,3
12310,12310,Proefpersoon11009_sessie2,invisible,408,3
12311,12311,Proefpersoon11009_sessie2,invisible,409,3
12312,12312,Proefpersoon11009_sessie2,invisible,410,3
12313,12313,Proefpersoon11009_sessie2,invisible,411,3
12314,12314,Proefpersoon11009_sessie2,invisible,412,3
12315,12315,Proefpersoon11009_sessie2,invisible,413,3
12316,12316,Proefpersoon11009_sessie2,invisible,414,3
12317,12317,Proefpersoon11009_sessie2,invisible,415,3
12318,12318,Proefpersoon11009_sessie2,invisible,416,3
12319,12319,Proefpersoon11009_sessie2,invisible,417,3
12320,12320,Proefpersoon11009_sessie2,invisible,418,3
12321,12321,Proefpersoon11009_sessie2,invisible,419,3
12322,12322,Proefpersoon11009_sessie2,invisible,420,3
12323,12323,Proefpersoon11009_sessie2,invisible,421,3
12324,12324,Proefpersoon11009_sessie2,invisible,422,3
12325,12325,Proefpersoon11009_sessie2,invisible,423,3
12326,12326,Proefpersoon11009_sessie2,invisible,424,3
12327,12327,Proefpersoon11009_sessie2,invisible,425,3
12328,12328,Proefpersoon11009_sessie2,invisible,426,3
12329,12329,Proefpersoon11009_sessie2,invisible,427,3
12330,12330,Proefpersoon11009_sessie2,invisible,428,3
12331,12331,Proefpersoon11009_sessie2,invisible,429,3
12332,12332,Proefpersoon11009_sessie2,invisible,430,3
12333,12333,Proefpersoon11009_sessie2,invisible,431,3
12334,12334,Proefpersoon11009_sessie2,invisible,432,3
12335,12335,Proefpersoon11009_sessie2,invisible,433,3
12336,12336,Proefpersoon11009_sessie2,invisible,434,3
12337,12337,Proefpersoon11009_sessie2,invisible,435,3
12338,12338,Proefpersoon11009_sessie2,invisible,436,3
12339,12339,Proefpersoon11009_sessie2,invisible,437,3
12340,12340,Proefpersoon11009_sessie2,invisible,438,3
12341,12341,Proefpersoon11009_sessie2,invisible,439,3
12342,12342,Proefpersoon11009_sessie2,invisible,440,3
12343,12343,Proefpersoon11009_sessie2,invisible,441,3
12344,12344,Proefpersoon11009_sessie2,invisible,442,3
12345,12345,Proefpersoon11009_sessie2,invisible,443,3
12346,12346,Proefpersoon11009_sessie2,invisible,444,3
12347,12347,Proefpersoon11009_sessie2,invisible,445,3
12348,12348,Proefpersoon11009_sessie2,invisible,446,3
12349,12349,Proefpersoon11009_sessie2,invisible,447,3
12350,12350,Proefpersoon11009_sessie2,invisible,448,3
12351,12351,Proefpersoon11009_sessie2,invisible,449,3
12352,12352,Proefpersoon11009_sessie2,invisible,450,3
12353,12353,Proefpersoon11009_sessie2,invisible,451,3
12354,12354,Proefpersoon11009_sessie2,invisible,452,2
12355,12355,Proefpersoon11009_sessie2,invisible,453,2
12356,12356,Proefpersoon11009_sessie2,invisible,454,2
12357,12357,Proefpersoon11009_sessie2,invisible,455,2
12358,12358,Proefpersoon11009_sessie2,invisible,456,2
12359,12359,Proefpersoon11009_sessie2,invisible,457,2
12360,12360,Proefpersoon11009_sessie2,invisible,458,2
12361,12361,Proefpersoon11009_sessie2,invisible,459,2
12362,12362,Proefpersoon11009_sessie2,invisible,460,2
12363,12363,Proefpersoon11009_sessie2,invisible,461,2
12364,12364,Proefpersoon11009_sessie2,invisible,462,2
12365,12365,Proefpersoon11009_sessie2,invisible,463,2
12366,12366,Proefpersoon11009_sessie2,invisible,464,2
12367,12367,Proefpersoon11009_sessie2,invisible,465,2
12368,12368,Proefpersoon11009_sessie2,invisible,466,2
12369,12369,Proefpersoon11009_sessie2,invisible,467,2
12370,12370,Proefpersoon11009_sessie2,invisible,468,2
12371,12371,Proefpersoon11009_sessie2,invisible,469,2
12372,12372,Proefpersoon11009_sessie2,invisible,470,2
12373,12373,Proefpersoon11009_sessie2,invisible,471,2
12374,12374,Proefpersoon11009_sessie2,invisible,472,2
12375,12375,Proefpersoon11009_sessie2,invisible,473,2
12376,12376,Proefpersoon11009_sessie2,invisible,474,2
12377,12377,Proefpersoon11009_sessie2,invisible,475,2
12378,12378,Proefpersoon11009_sessie2,invisible,476,2
12379,12379,Proefpersoon11009_sessie2,invisible,477,2
12380,12380,Proefpersoon11009_sessie2,invisible,478,2
12381,12381,Proefpersoon11009_sessie2,invisible,479,2
12382,12382,Proefpersoon11009_sessie2,invisible,480,2
